feature	rep	val	estimate	pval	pval_corr
ATOH8	Rep 1	estimate	0.1168220061888067	2.70741188335144e-06	3.275470082189595e-6
ZNF394	Rep 1	estimate	0.11669164803014476	0	0
MEF2B	Rep 1	P2.5	0.11640647185764658	0	0
TBX18	Rep 1	P97.5	0.11631869091388848	9.27258270166931e-13	1.225571922767552e-12
ZSCAN5A	Rep 1	P97.5	0.11626867130350073	0	0
PATZ1	Rep 1	estimate	0.11623213385953497	0	0
INO80	Rep 1	estimate	0.11619499692965292	0	0
SND1	Rep 1	estimate	0.1161778310071555	0	0
TRIM22	Rep 1	P2.5	0.11604228992872148	0	0
SAP30	Rep 1	P2.5	0.1158935275538468	0	0
ZNF785	Rep 1	P97.5	0.11574699713500022	2.22044604925031e-16	3.023977630608852e-16
ZNF90	Rep 1	P97.5	0.11569240150692311	0.00824718458253071	0.009136768537500313
ZNF778	Rep 1	P97.5	0.11563497164318101	0	0
ZNF554	Rep 1	estimate	0.11562971830740744	0	0
SATB1	Rep 1	estimate	0.11556354782277514	0	0
SRC	Rep 1	P97.5	0.11555756907927894	0.00012319611867917	1.4409415541834081e-4
TERF2	Rep 1	estimate	0.11554647401178939	0	0
ZNF507	Rep 1	P97.5	0.11547152869742348	5.27052845811227e-10	6.75779071482275e-10
ZNF184	Rep 1	P97.5	0.11543183355115279	0	0
DEAF1	Rep 1	estimate	0.11530190246913904	0	0
NAB2	Rep 1	P97.5	0.11518685210781811	1.04548614210387e-09	1.3370289703170096e-9
MYC	Rep 1	P2.5	0.11518020749229585	0	0
ZBTB20	Rep 1	estimate	0.11514031518170809	0	0
ZNF550	Rep 1	P2.5	0.11513018325525927	0	0
ZNF260	Rep 1	P97.5	0.11501508447606662	2.57014043603121e-07	3.187620716889022e-7
ZBTB1	Rep 1	P2.5	0.11500258943327868	0	0
VEZF1	Rep 1	estimate	0.1149183207331939	0	0
BRD1	Rep 1	P97.5	0.11480713302371093	0	0
ZNF341	Rep 1	P97.5	0.11479770452673084	0	0
FUS	Rep 1	P2.5	0.11474474676689374	0	0
LMO2	Rep 1	estimate	0.11454428144142129	0	0
IKZF3	Rep 1	P97.5	0.11447867906831143	0	0
OVOL3	Rep 1	estimate	0.11443049302034944	0	0
CBX3	Rep 1	P2.5	0.11441235221066187	0	0
ZC3H8	Rep 1	estimate	0.11437466451096591	0	0
MECOM	Rep 1	P2.5	0.11427614262582532	0	0
NR0B1	Rep 1	P97.5	0.11426815084810804	0.301427092561341	0.3125206238333146
NR2F1	Rep 1	estimate	0.11421572932313126	0	0
ZNF592	Rep 1	P97.5	0.11420615413020442	0	0
PAF1	Rep 1	P97.5	0.1141997800986901	0	0
CEBPG	Rep 1	estimate	0.11417942867845626	0	0
CREB3	Rep 1	P97.5	0.11417485871124929	3.72694690664588e-08	4.6931924009614766e-8
FANCL	Rep 1	P2.5	0.1141548351449729	0	0
NKX2-5	Rep 1	P97.5	0.11404232677951087	0	0
LEF1	Rep 1	P97.5	0.11402426523495192	0	0
ICE2	Rep 1	estimate	0.11385740676924794	0.000346670870732479	4.021382100496762e-4
SMARCA4	Rep 1	estimate	0.11385025336789914	0	0
ZIC2	Rep 1	P2.5	0.11377493793204463	0	0
HIF3A	Rep 1	P97.5	0.11368492576621787	0	0
SAFB2	Rep 1	estimate	0.11354769357149637	2.22044604925031e-16	3.023977630608852e-16
PARP1	Rep 1	P97.5	0.1135407170610062	0	0
CHD1	Rep 1	P97.5	0.11343643668053803	0	0
HDAC2	Rep 1	P2.5	0.11342131897565301	0	0
ZNF444	Rep 1	P2.5	0.11340090919365316	0	0
ZKSCAN5	Rep 1	P97.5	0.1133217111631722	5.29018040484885e-07	6.503887629901459e-7
ELF3	Rep 1	P97.5	0.11330874266071028	0	0
ID3	Rep 1	estimate	0.11323047796313947	0	0
ZNF624	Rep 1	estimate	0.11311474079025684	0.000135401918388789	1.5799561127969922e-4
GLI4	Rep 1	P97.5	0.11306228754355793	0	0
CHD4	Rep 1	P97.5	0.1129670119673036	0	0
TERF1	Rep 1	estimate	0.11296639612523085	0	0
ZSCAN29	Rep 1	P97.5	0.11291885270436192	0	0
SSRP1	Rep 1	estimate	0.11289263523892351	0	0
NFATC2	Rep 1	P2.5	0.11288554928387197	0	0
HNF4G	Rep 1	estimate	0.11277497397058987	0	0
ZNF800	Rep 1	P2.5	0.11276860367169751	0	0
ZMYND11	Rep 1	P2.5	0.11273222076287258	0	0
PBX1	Rep 1	P2.5	0.1127184008444968	0	0
SIRT6	Rep 1	P97.5	0.1126535572583546	0	0
PHF20	Rep 1	P2.5	0.11247188869677455	0	0
DMAP1	Rep 1	estimate	0.11235798513319084	0	0
ZNF680	Rep 1	P97.5	0.11234380376212572	4.38182126583087e-07	5.407353902514685e-7
ZNF362	Rep 1	P97.5	0.1123056226080286	2.22044604925031e-16	3.023977630608852e-16
KLF3	Rep 1	estimate	0.11227186992904366	0	0
MAFG	Rep 1	P97.5	0.11226093343959659	3.21650289811792e-05	3.8118652133945576e-5
ZNF189	Rep 1	P2.5	0.11223772919337498	0	0
SETX	Rep 1	P2.5	0.11215711873004876	0	0
SNAI2	Rep 1	P2.5	0.11213592547657748	0	0
GTF3C5	Rep 1	estimate	0.11206308414818686	3.28612692612751e-11	4.2521274923382194e-11
ZNF441	Rep 1	estimate	0.11204590381218558	0	0
SUPT6H	Rep 1	P2.5	0.11202299055653396	0	0
STAG2	Rep 1	estimate	0.11200852792223444	0	0
SRSF7	Rep 1	P2.5	0.11198627704622832	0	0
ZEB2	Rep 1	P2.5	0.11175726793484705	0	0
HSF2	Rep 1	P2.5	0.11170983868629801	0	0
ZSCAN30	Rep 1	estimate	0.11165582513706113	0	0
KDM6B	Rep 1	P2.5	0.1116503997981181	0	0
DACH1	Rep 1	P97.5	0.11140941718822844	9.05789368770282e-05	1.0632241876279742e-4
HNRNPK	Rep 1	P2.5	0.11132307629307497	0	0
ZNF583	Rep 1	P97.5	0.11126676908707356	1.70974345792274e-14	2.2936150333494185e-14
ZNF764	Rep 1	estimate	0.11119882973571679	2.57571741713036e-14	3.431969423365592e-14
HAND2	Rep 1	P2.5	0.11119379627608679	0	0
ZBTB48	Rep 1	estimate	0.11118686488059457	0	0
MLLT1	Rep 1	P2.5	0.11117700510689275	0	0
KDM4C	Rep 1	P2.5	0.11113365824147287	0	0
SMC1A-B	Rep 1	estimate	0.11109996708981962	0	0
BACH2	Rep 1	P97.5	0.11106700547673323	4.39062159962589e-08	5.507828113525605e-8
REPIN1	Rep 1	P97.5	0.11082738440084136	0	0
U2AF2	Rep 1	P2.5	0.11080553009326571	0	0
ONECUT1	Rep 1	estimate	0.1107758951175831	0	0
ZNF318	Rep 1	P2.5	0.11077488397684968	0	0
ZNF558	Rep 1	estimate	0.11074816313594985	0	0
PYGO2	Rep 1	estimate	0.11065409673769842	5.11376161491661e-05	6.031302574530837e-5
ZBTB6	Rep 1	P97.5	0.1105971426709732	0	0
DIDO1	Rep 1	P2.5	0.11059533603671047	0	0
BCL6B	Rep 1	P97.5	0.11050753364596222	0.149485402019476	0.15713497483070765
ZNF548	Rep 1	P97.5	0.1104941810083291	0.152077637561072	0.1595197347183159
RELB	Rep 1	P2.5	0.11044401885159727	0	0
ZNF407	Rep 1	P97.5	0.11034858809908137	0	0
SS18	Rep 1	P2.5	0.1100709214817533	0	0
SMC1	Rep 1	P2.5	0.11005135420339181	0	0
TOP1	Rep 1	P2.5	0.11004172206483713	0	0
HLF	Rep 1	P2.5	0.10995084190536043	0	0
SREBF2	Rep 1	P2.5	0.10990920270804427	0	0
TCF21	Rep 1	P97.5	0.109824421058651	0	0
ZNF524	Rep 1	P2.5	0.10977686514309237	0	0
NCOA3	Rep 1	estimate	0.10945184892346942	0	0
NUTM1	Rep 1	estimate	0.1094386327813717	0	0
PCGF1	Rep 1	P2.5	0.1094029501598098	0	0
ZNF605	Rep 1	P97.5	0.1092210995107035	0.0181136385055454	0.019866571264146534
BCLAF1	Rep 1	P2.5	0.1091772975703078	0	0
ZNF213	Rep 1	estimate	0.10902396079169871	0	0
GTF3C2	Rep 1	P97.5	0.1088916083704218	0	0
CCAR2	Rep 1	estimate	0.10888956951419142	0	0
POU2F3	Rep 1	P2.5	0.10887552343277404	0	0
TFAP2A	Rep 1	estimate	0.10882883434771663	0	0
PHF21A	Rep 1	P2.5	0.10879327543112087	0	0
PTBP1	Rep 1	P2.5	0.10869962545305532	0	0
EBF3	Rep 1	P2.5	0.10863213443875291	0	0
OSR2	Rep 1	P97.5	0.10840432015720107	0	0
GSPT2	Rep 1	P2.5	0.1083488069285621	0	0
MED25	Rep 1	P2.5	0.10815357308581354	0	0
IKZF1	Rep 1	P97.5	0.10807659069817468	0	0
NCOA1	Rep 1	P2.5	0.1077945000140918	0	0
TCF7	Rep 1	estimate	0.10758314238827263	0	0
KAT8	Rep 1	estimate	0.10739137744136455	5.77269998547347e-05	6.792222178611986e-5
ISL1	Rep 1	estimate	0.10737620852140876	0	0
ZIC5	Rep 1	estimate	0.10731245283653137	0	0
ZBTB8A	Rep 1	P2.5	0.1070851631324033	0	0
ZNF140	Rep 1	estimate	0.10707582094074485	7.43893474597357e-07	9.111539949726632e-7
ARID1B	Rep 1	P97.5	0.1070212098201089	0	0
FEZF1	Rep 1	P2.5	0.1070057705513585	0	0
PLAG1	Rep 1	P2.5	0.10692005936190707	0	0
EVI1	Rep 1	P97.5	0.10685224527992061	0	0
MSX2	Rep 1	estimate	0.10654872496003924	0	0
PRDM4	Rep 1	P97.5	0.10646348009453595	0	0
ZNF274	Rep 1	P2.5	0.1064205392274151	0	0
ZBTB44	Rep 1	estimate	0.10641673683811789	0	0
PAX3-FOXO1	Rep 1	P2.5	0.1063630459996499	0	0
ZNF320	Rep 1	P97.5	0.10636062244604275	2.2841728508638e-11	2.959519620173067e-11
NRL	Rep 1	P2.5	0.1063272212783009	0	0
ZNF711	Rep 1	P2.5	0.10626214601835633	0	0
ZFX	Rep 1	estimate	0.10621340855331377	0	0
YAP1	Rep 1	P2.5	0.10613650970801995	0	0
DAXX	Rep 1	P97.5	0.10613422682145728	0	0
ZNF547	Rep 1	estimate	0.1059048975937912	1.93178806284777e-14	2.5844545861165582e-14
ZNF2	Rep 1	P2.5	0.1057195211670803	0	0
RAD51	Rep 1	estimate	0.10565323801754851	0	0
SMARCB1	Rep 1	P2.5	0.10562631959270319	0	0
SFMBT1	Rep 1	estimate	0.10561705169036933	0	0
ERF	Rep 1	P2.5	0.10550166704296988	0	0
HNF1A	Rep 1	P97.5	0.1054613362097109	2.22044604925031e-15	3.0073623689022097e-15
ZNF316	Rep 1	P97.5	0.10535608748661637	2.52917274901066e-07	3.140761121567388e-7
ARID3B	Rep 1	P97.5	0.10529770581890562	0.00125500164895564	0.0014338721041370402
ZNF598	Rep 1	P2.5	0.10525939814017798	0	0
KLF7	Rep 1	P2.5	0.10524300565231855	0	0
FOXO1-PAX3	Rep 1	P97.5	0.10521349268366632	2.1538326677728e-14	2.877613835262852e-14
ZNF283	Rep 1	P97.5	0.10515061588081549	1.50573975710167e-06	1.8351784925862075e-6
ZNF10	Rep 1	P97.5	0.10512397223515507	0	0
ESR1	Rep 1	estimate	0.10501397479676086	0	0
NR5A1	Rep 1	P2.5	0.1048880357724647	0	0
SPDEF	Rep 1	P2.5	0.10486545165599749	0	0
ETV6	Rep 1	P97.5	0.10473904435823213	0	0
ZNF30	Rep 1	P2.5	0.10472796492089106	0	0
SALL2	Rep 1	P97.5	0.1046645514784857	3.91194254767413e-09	4.9834306873471466e-9
CBX2	Rep 1	P2.5	0.10462393519598803	0	0
TEAD1	Rep 1	P97.5	0.10460572833627789	0	0
ZNF883	Rep 1	P2.5	0.10456621515424783	0	0
ZNF572	Rep 1	estimate	0.10444077047156802	0	0
ZNF239	Rep 1	P97.5	0.10441015186419118	1.55431223447522e-15	2.1109529796040857e-15
SP7	Rep 1	P2.5	0.10430329816699396	0	0
HEXIM1	Rep 1	P2.5	0.10424092243727612	0	0
RBM14	Rep 1	P2.5	0.10415303531590123	0	0
ZNF816	Rep 1	P97.5	0.10400660271336952	0.0108477327275216	0.011964054216259838
HDAC8	Rep 1	P2.5	0.10399842954067617	0	0
NRIP1	Rep 1	P97.5	0.10378711860795398	0	0
GLIS1	Rep 1	P2.5	0.10369351097316128	0	0
AFF1	Rep 1	P2.5	0.10365951084662088	0	0
TAF3	Rep 1	P2.5	0.1036225205569705	0	0
KAT2B	Rep 1	P2.5	0.10360751164116028	0	0
ZNF343	Rep 1	estimate	0.10348555669553074	0	0
TFAP2C	Rep 1	P2.5	0.10329009800206312	0	0
SOX8	Rep 1	estimate	0.10326111880020822	0	0
BRD4	Rep 1	P2.5	0.10325330707842376	0	0
ZNF449	Rep 1	P97.5	0.10308764087427275	0	0
CBFA2T3	Rep 1	P2.5	0.10295845431986683	0	0
NOTCH3	Rep 1	P97.5	0.1029136881703223	5.08460828996249e-10	6.527895538936217e-10
SREBP2	Rep 1	P2.5	0.10286153066383678	0	0
GLIS2	Rep 1	estimate	0.10282969263278174	0	0
ZNF528	Rep 1	P2.5	0.10272424685170113	0	0
TBX5	Rep 1	P97.5	0.10263940305469568	0	0
CSNK2A1	Rep 1	estimate	0.10251676057247558	0	0
SFPQ	Rep 1	P2.5	0.10248278594686963	0	0
BRF1	Rep 1	estimate	0.10241308643732946	0	0
JMJD6	Rep 1	estimate	0.10218582371645185	0	0
ZNF750	Rep 1	estimate	0.1021216773230702	0	0
KMT2A	Rep 1	P2.5	0.10200741251378255	0	0
CTBP2	Rep 1	P97.5	0.1017330774778717	0	0
ZNF37A	Rep 1	estimate	0.10171491968790586	0.126645298510957	0.1336962144880124
ZNF513	Rep 1	P97.5	0.10165011812031935	1.22716725670102e-10	1.5796173826464863e-10
NFIC	Rep 1	P2.5	0.10159414456570356	0	0
ZNF707	Rep 1	estimate	0.10156266411750843	0.00335554438885177	0.003764012249610748
ETV1	Rep 1	P2.5	0.10154387627073361	0	0
PRDM1	Rep 1	P97.5	0.10138967675142115	5.44404521463093e-11	7.025953640871858e-11
BNC2	Rep 1	P97.5	0.10138522703943748	0.858930166279247	0.8641889223993242
GATAD2B	Rep 1	P2.5	0.10123286863121238	0	0
ZNF133	Rep 1	P97.5	0.10118832179651684	0.0036226017949772	0.0040497566551559155
SOX11	Rep 1	P2.5	0.10100400659727289	2.62012633811537e-14	3.486429918194e-14
ZNF282	Rep 1	estimate	0.10099654217262848	0	0
EHF	Rep 1	P2.5	0.10088751314107254	0	0
CBX5	Rep 1	estimate	0.10080556602230525	1.99840144432528e-15	2.7103491390711523e-15
ZNF664	Rep 1	P97.5	0.1007221824528242	1.95269029834577e-08	2.4652402486157886e-8
SMAD3-EPAS1	Rep 1	P2.5	0.10052711496826786	0	0
ZNF410	Rep 1	P97.5	0.10027490521795873	0.307189394053261	0.31816044384087755
ZNF281	Rep 1	P97.5	0.10023619740526969	0	0
ZBTB10	Rep 1	P97.5	0.10019464013101295	0	0
NFKB2	Rep 1	P97.5	0.10011126755906082	0.000374196347922018	4.325411477738683e-4
HMBOX1	Rep 1	P2.5	0.10006469247516972	0	0
TRIM28	Rep 1	P2.5	0.10006232144747625	0	0
ZNF623	Rep 1	estimate	0.09995474258706945	0	0
ZNF101	Rep 1	P2.5	0.09994062400148085	0	0
RAD21	Rep 1	P2.5	0.0999383019788206	0	0
STAT2	Rep 1	P2.5	0.09965128921722403	0	0
WT1	Rep 1	P2.5	0.09955717850661736	0	0
ZNF146	Rep 1	estimate	0.09944534977968277	0	0
ZNF770	Rep 1	estimate	0.09938737018371607	0	0
RREB1	Rep 1	P97.5	0.09929665519082326	5.64548408021892e-12	7.372777884895174e-12
RYBP	Rep 1	P2.5	0.09925699079683706	0	0
SS18-SSX	Rep 1	estimate	0.09917018778309908	0	0
ZNF597	Rep 1	estimate	0.09911222334407427	1.10875334706773e-05	1.3315844095113002e-5
NR5A2	Rep 1	P97.5	0.09906114208090597	3.99680288865056e-15	5.383671650559366e-15
ZNF121	Rep 1	P97.5	0.09898470469385891	0	0
CIITA	Rep 1	P2.5	0.09873381672349073	3.63353791499321e-12	4.757859739951271e-12
ZNF519	Rep 1	estimate	0.09869244763003689	0	0
SHOX2	Rep 1	P97.5	0.09868716754608245	1.3503065332543e-09	1.724614302835152e-9
ARID4A	Rep 1	P2.5	0.09862382985158058	0	0
SMAD1-5	Rep 1	P97.5	0.09849843177525776	0.999375309061721	0.9993753090617215
ZSCAN21	Rep 1	estimate	0.09848942667973165	0	0
TSC22D4	Rep 1	P97.5	0.09846568896654675	0.0306147585385612	0.03320808791971546
ZNF654	Rep 1	P97.5	0.09844414872022987	0.0069873197496837	0.007767189710471391
NCAPH2	Rep 1	P2.5	0.09840723637680962	0	0
STAT5A	Rep 1	P2.5	0.09822552581777738	0	0
DPF1	Rep 1	P2.5	0.09817327000523654	0	0
ZNF157	Rep 1	P97.5	0.09817292517206627	0.165634860312632	0.1733715204546234
PAX7	Rep 1	estimate	0.09802886267484151	9.25481050639831e-06	1.1128345316230167e-5
ZNF394	Rep 1	P2.5	0.09799676927167508	0	0
EED	Rep 1	P97.5	0.09794684256357677	0	0
ZGPAT	Rep 1	P97.5	0.09786747796005761	0	0
TWIST1	Rep 1	P2.5	0.0975638462954711	0	0
CARM1	Rep 1	P97.5	0.0974794446161408	1.77931256395425e-08	2.2492335744344742e-8
PATZ1	Rep 1	P2.5	0.09739734005996604	0	0
INO80	Rep 1	P2.5	0.09729585914085725	0	0
ZNF28	Rep 1	P97.5	0.09727214960010745	0.0014539224025647	0.0016553897100794392
KMT2C	Rep 1	P2.5	0.09693705245040915	0	0
NR2C1	Rep 1	P2.5	0.09685564486197897	0	0
ZSCAN2	Rep 1	P97.5	0.09679927880522306	0.017811147582518	0.01955656070864449
ZNF41	Rep 1	estimate	0.096746366887084	3.17970982877114e-10	4.087606116255987e-10
ZBTB20	Rep 1	P2.5	0.0965583059243596	0	0
MEIS1	Rep 1	P97.5	0.09652238964112417	7.84432518941003e-11	1.0110463577461816e-10
GPS2	Rep 1	P97.5	0.09634107080310589	0.853220359395666	0.8593210156936946
ZNF341	Rep 1	estimate	0.09624199139119514	0	0
ZBED2	Rep 1	P2.5	0.09620001619612947	0	0
ZNF579	Rep 1	estimate	0.09617353868595187	0	0
VEZF1	Rep 1	P2.5	0.09614698475153363	0	0
BRD1	Rep 1	estimate	0.09611521146786217	0	0
IKZF3	Rep 1	estimate	0.09592392205225558	0	0
RUNX1-RUNX1T1	Rep 1	P2.5	0.09589661691500828	0	0
NR2F1	Rep 1	P2.5	0.0958094463839574	0	0
ZSCAN23	Rep 1	P2.5	0.09575803645736626	0	0
LMO2	Rep 1	P2.5	0.09557405813564404	0	0
PAF1	Rep 1	estimate	0.09556675944299013	0	0
E2F5	Rep 1	P2.5	0.09555193800679225	2.22044604925031e-16	3.023977630608852e-16
ZNF554	Rep 1	P2.5	0.09549537822977673	0	0
CREB5	Rep 1	P2.5	0.09542779460870676	0	0
MYOG	Rep 1	P97.5	0.09540984781215174	4.36485847465917e-08	5.482484657342603e-8
T	Rep 1	P2.5	0.09521389680514862	0	0
HIF3A	Rep 1	estimate	0.095182220930045	0	0
ZSCAN4	Rep 1	P97.5	0.09509055414590183	0	0
ZNF626	Rep 1	P97.5	0.09507778493143398	0.00609761659003194	0.0068011877350356255
ZSCAN18	Rep 1	P97.5	0.09499634298292974	1.87178193522541e-06	2.2756806265502566e-6
ELF3	Rep 1	estimate	0.09486164180430302	0	0
ZNF671	Rep 1	estimate	0.09474803922858496	1.66177816329771e-06	2.022855887668572e-6
ZSCAN5C	Rep 1	P97.5	0.09461223592168551	0.000968419948311761	0.001107728618370529
RPA2	Rep 1	P97.5	0.09452331725362047	0.00292222469257508	0.0032891707156153314
CHD4	Rep 1	estimate	0.09443261163673658	0	0
SIRT6	Rep 1	estimate	0.09414149626964013	0	0
HDGF	Rep 1	P97.5	0.09410346121079352	0	0
TRPS1	Rep 1	P97.5	0.09404884530285863	0	0
DMAP1	Rep 1	P2.5	0.09391104149977712	0	0
KLF3	Rep 1	P2.5	0.09390963619581036	0	0
ZNF184	Rep 1	estimate	0.09388951744198554	0	0
HOXC5	Rep 1	P2.5	0.09374687353027092	8.04908806273374e-10	1.0307014064747368e-9
ZNF280A	Rep 1	estimate	0.09374170746237981	2.22044604925031e-16	3.023977630608852e-16
CHD1	Rep 1	estimate	0.09373435389549299	0	0
ZNF737	Rep 1	estimate	0.09370885749967592	0	0
ID3	Rep 1	P2.5	0.09364506753822929	0	0
STAG2	Rep 1	P2.5	0.09352138449027325	0	0
DNMT1	Rep 1	P97.5	0.09337638896279632	0.135487932003291	0.14272553520859468
PARP1	Rep 1	estimate	0.09335416443115767	0	0
NFIA	Rep 1	P97.5	0.09330647788556125	1.85779109429518e-07	2.3128560845644544e-7
ZSCAN5A	Rep 1	estimate	0.09318919086487656	0	0
ZNF479	Rep 1	P97.5	0.09310719895496149	1.73483449827927e-12	2.2776921641855657e-12
HOXB8	Rep 1	P97.5	0.09308086232273584	2.22044604925031e-16	3.023977630608852e-16
ZNF792	Rep 1	P97.5	0.09303445618182121	1.17492523010743e-05	1.40933853635757e-5
ZSCAN30	Rep 1	P2.5	0.0929742383898324	0	0
ZNF783	Rep 1	P97.5	0.0928876155996418	1.34532595279513e-05	1.6059217790024178e-5
HIC1	Rep 1	P97.5	0.09288068088239679	0	0
SPIB	Rep 1	estimate	0.09280211788959253	0	0
ZNF280D	Rep 1	estimate	0.09272807009365576	0	0
ZNF222	Rep 1	estimate	0.09243036303086449	0.000620816276213132	7.134322241796598e-4
ELF2	Rep 1	P97.5	0.09237276627996045	0.538979057110284	0.550708135037036
GFI1	Rep 1	P2.5	0.09231760311318454	0	0
ZBTB16	Rep 1	P2.5	0.09231320929773494	0	0
SMARCA2	Rep 1	P97.5	0.09220824489386958	6.9200201124886e-12	9.025317236658413e-12
ZNF736	Rep 1	P97.5	0.09214414990319864	0.0491913163733733	0.05295047810496292
THAP11	Rep 1	P97.5	0.09205879446412708	1.26343380202343e-13	1.6743894204235215e-13
SMARCA4	Rep 1	P2.5	0.09203710740147535	0	0
HNF4G	Rep 1	P2.5	0.09195536162615037	0	0
SAFB	Rep 1	estimate	0.091920674149131	0	0
ZBTB48	Rep 1	P2.5	0.09183369613468308	0	0
ZNF407	Rep 1	estimate	0.09176773947363769	0	0
ZSCAN16	Rep 1	P97.5	0.09175437264469954	1.2161383011744e-12	1.6009510880613551e-12
ZNF592	Rep 1	estimate	0.091618971593941	0	0
TP73	Rep 1	P97.5	0.0915716659869235	0.715309351912165	0.7247800420266344
ZNF23	Rep 1	estimate	0.09100997898515802	0.00268291735481441	0.0030301907352199373
ZBTB24	Rep 1	P97.5	0.09091463455033172	2.28705943072782e-14	3.051475776316147e-14
ZNF8	Rep 1	estimate	0.09076509140002163	3.74203448560984e-06	4.5105696855883835e-6
PBX2	Rep 1	P2.5	0.09026237609692012	0	0
ZBTB6	Rep 1	estimate	0.09013621827169757	0	0
ZNF768	Rep 1	estimate	0.08997489418725368	0.00219100434411135	0.0024802873516576213
ZNF577	Rep 1	estimate	0.08971610844962616	0	0
IKZF1	Rep 1	estimate	0.0895780277608833	0	0
TFAP2A	Rep 1	P2.5	0.08931337339106199	0	0
PHIP	Rep 1	P97.5	0.0892713401123416	0	0
TSHZ1	Rep 1	estimate	0.08909084324659557	0	0
GTF3C2	Rep 1	estimate	0.08877860114707736	0	0
SSRP1	Rep 1	P2.5	0.08872537741267697	0	0
ZBTB42	Rep 1	P97.5	0.08850454370190114	3.99680288865056e-15	5.383671650559366e-15
ZNF611	Rep 1	P97.5	0.08846074917671792	0.572875561331361	0.5829430321748178
OSR2	Rep 1	estimate	0.08830777518290814	0	0
ARID1B	Rep 1	estimate	0.08826631178340064	0	0
CCAR2	Rep 1	P2.5	0.08818442571154664	0	0
ZNF213	Rep 1	P2.5	0.08785233313253137	0	0
ASCL1	Rep 1	P97.5	0.08780393673798897	1.23907550886315e-11	1.611778960077926e-11
TCF7	Rep 1	P2.5	0.08775222066684038	0	0
ZFP91	Rep 1	P97.5	0.08761767493674252	3.90297597285816e-06	4.6988208904006635e-6
ZSCAN29	Rep 1	estimate	0.08756104296009806	0	0
ZNF785	Rep 1	estimate	0.08751273133137952	2.22044604925031e-16	3.023977630608852e-16
LEF1	Rep 1	estimate	0.08751003315297273	0	0
ZNF674	Rep 1	estimate	0.0874493675145961	6.38825512266905e-07	7.83435267531304e-7
TERF1	Rep 1	P2.5	0.0870963279829443	0	0
ZFX	Rep 1	P2.5	0.08697931862930898	0	0
ONECUT1	Rep 1	P2.5	0.08676517636300861	0	0
ZNF778	Rep 1	estimate	0.0866952785764046	0	0
ZNF329	Rep 1	P97.5	0.08601875856263416	0.00469522341264761	0.005242910854893026
ZNF830	Rep 1	P97.5	0.08597683250067728	0.0196317371035035	0.021483787773645364
EVI1	Rep 1	estimate	0.08589055141825211	0	0
ETV2	Rep 1	estimate	0.08578997142427865	8.72635297355373e-14	1.158032844135125e-13
OVOL3	Rep 1	P2.5	0.08568875816617816	0	0
TEAD1	Rep 1	estimate	0.08549753155811637	0	0
ZNF572	Rep 1	P2.5	0.08547964555510221	0	0
TERF2	Rep 1	P2.5	0.08546833695066214	0	0
HES1	Rep 1	estimate	0.08542369233313929	2.27660112983585e-11	2.953590413181778e-11
ZNF695	Rep 1	P2.5	0.08524693159851712	0	0
GLI4	Rep 1	estimate	0.0852143487377077	0	0
ZNF557	Rep 1	estimate	0.0850844248643461	4.49919675469257e-05	5.312823952247752e-5
GATAD2A	Rep 1	P97.5	0.08507659916590897	0.116871428443699	0.1237757555805447
USP7	Rep 1	estimate	0.08503933526734304	1.33670852164869e-13	1.7691202716048414e-13
YBX3	Rep 1	P97.5	0.08501268427018449	0.0381512090025824	0.04129208789961169
NCOA3	Rep 1	P2.5	0.08497350402698861	0	0
SND1	Rep 1	P2.5	0.08494154162561822	0	0
ZBTB44	Rep 1	P2.5	0.08486179950147206	0	0
ZNF645	Rep 1	estimate	0.08455952498806427	0.000124248657310755	1.4515305226114251e-4
PRDM4	Rep 1	estimate	0.08434281461238646	0	0
MYC-DAXX	Rep 1	P97.5	0.08428346991031017	0	0
NUTM1	Rep 1	P2.5	0.0842352995095181	0	0
SMC1A-B	Rep 1	P2.5	0.08413169573226457	0	0
TBX18	Rep 1	estimate	0.08411755095959979	9.27258270166931e-13	1.225571922767552e-12
GLIS2	Rep 1	P2.5	0.08380646944474415	0	0
ZNF395	Rep 1	P2.5	0.08378624287053693	5.47473177903157e-12	7.1592646341182096e-12
ZNF319	Rep 1	P97.5	0.0837614781630116	0.0521742645395225	0.056100136135189896
ZNF449	Rep 1	estimate	0.08365488501930593	0	0
SFMBT1	Rep 1	P2.5	0.08361205101278968	0	0
AHRR	Rep 1	estimate	0.08355411612100677	2.49077158898103e-08	3.1405380904543465e-8
ZNF10	Rep 1	estimate	0.08341857392069513	0	0
ZNF644	Rep 1	P97.5	0.08339679889441562	0.0096427168120663	0.010658877552351311
CHAMP1	Rep 1	P2.5	0.08330745261757513	0	0
HOXB5	Rep 1	P97.5	0.08313010057942828	0.0210270782663422	0.022934401737404218
NKX2-5	Rep 1	estimate	0.08311512293412303	0	0
ESR1	Rep 1	P2.5	0.08310988227271553	0	0
NRIP1	Rep 1	estimate	0.08310724862712338	0	0
TCF21	Rep 1	estimate	0.08306545099873704	0	0
CTCF	Rep 1	P97.5	0.08297271375358908	0	0
ZNF558	Rep 1	P2.5	0.0829364761408441	0	0
ZNF583	Rep 1	estimate	0.08292434280167384	1.70974345792274e-14	2.2936150333494185e-14
ZNF362	Rep 1	estimate	0.08289069110651706	2.22044604925031e-16	3.023977630608852e-16
ETV6	Rep 1	estimate	0.08283369693948398	0	0
